label,category,image_path,id
0,0,40050/s2.tif,40050
0,0,78281/s2.tif,78281
0,0,103622/s2.tif,103622
1,1,88044/s2.tif,88044
1,1,43518/s2.tif,43518
1,1,39077/s2.tif,39077
0,0,100297/s2.tif,100297
0,0,1240/s2.tif,1240
1,1,25060/s2.tif,25060
0,0,72247/s2.tif,72247
1,1,5609/s2.tif,5609
0,0,72513/s2.tif,72513
1,1,6934/s2.tif,6934
1,1,53406/s2.tif,53406
0,0,42528/s2.tif,42528
1,1,37469/s2.tif,37469
1,1,79851/s2.tif,79851
1,1,40188/s2.tif,40188
1,1,25509/s2.tif,25509
1,1,70465/s2.tif,70465
1,1,91296/s2.tif,91296
0,0,89498/s2.tif,89498
0,0,40398/s2.tif,40398
0,0,82521/s2.tif,82521
0,0,42440/s2.tif,42440
1,1,56159/s2.tif,56159
0,0,44079/s2.tif,44079
0,0,5956/s2.tif,5956
0,0,11366/s2.tif,11366
1,1,10392/s2.tif,10392
0,0,83675/s2.tif,83675
1,1,89644/s2.tif,89644
1,1,85841/s2.tif,85841
0,0,69997/s2.tif,69997
1,1,26118/s2.tif,26118
1,1,27740/s2.tif,27740
0,0,34999/s2.tif,34999
1,1,52837/s2.tif,52837
0,0,34608/s2.tif,34608
0,0,54446/s2.tif,54446
1,1,65590/s2.tif,65590
0,0,91712/s2.tif,91712
0,0,64361/s2.tif,64361
0,0,38399/s2.tif,38399
0,0,27476/s2.tif,27476
0,0,77884/s2.tif,77884
0,0,24569/s2.tif,24569
1,1,104812/s2.tif,104812
1,1,656/s2.tif,656
1,1,50223/s2.tif,50223
1,1,21581/s2.tif,21581
0,0,30117/s2.tif,30117
0,0,22399/s2.tif,22399
0,0,51107/s2.tif,51107
1,1,29937/s2.tif,29937
0,0,17512/s2.tif,17512
1,1,74385/s2.tif,74385
0,0,5925/s2.tif,5925
1,1,70211/s2.tif,70211
1,1,79160/s2.tif,79160
1,1,24966/s2.tif,24966
0,0,58590/s2.tif,58590
1,1,16895/s2.tif,16895
0,0,61258/s2.tif,61258
0,0,69365/s2.tif,69365
1,1,15313/s2.tif,15313
0,0,14389/s2.tif,14389
1,1,12388/s2.tif,12388
0,0,106822/s2.tif,106822
1,1,33396/s2.tif,33396
1,1,85823/s2.tif,85823
0,0,16546/s2.tif,16546
0,0,38864/s2.tif,38864
1,1,43197/s2.tif,43197
1,1,100425/s2.tif,100425
0,0,48522/s2.tif,48522
1,1,48239/s2.tif,48239
0,0,64101/s2.tif,64101
1,1,24646/s2.tif,24646
1,1,58001/s2.tif,58001
0,0,11913/s2.tif,11913
0,0,24034/s2.tif,24034
0,0,41846/s2.tif,41846
0,0,35495/s2.tif,35495
0,0,47594/s2.tif,47594
1,1,28532/s2.tif,28532
0,0,5643/s2.tif,5643
0,0,49174/s2.tif,49174
0,0,90392/s2.tif,90392
1,1,54724/s2.tif,54724
0,0,74185/s2.tif,74185
0,0,31977/s2.tif,31977
1,1,16181/s2.tif,16181
1,1,101069/s2.tif,101069
1,1,47007/s2.tif,47007
1,1,79436/s2.tif,79436
1,1,106393/s2.tif,106393
0,0,70239/s2.tif,70239
0,0,101754/s2.tif,101754
1,1,38549/s2.tif,38549
0,0,1832/s2.tif,1832
1,1,15251/s2.tif,15251
1,1,69888/s2.tif,69888
1,1,21276/s2.tif,21276
1,1,29588/s2.tif,29588
0,0,31775/s2.tif,31775
1,1,35149/s2.tif,35149
1,1,80610/s2.tif,80610
0,0,15406/s2.tif,15406
0,0,103843/s2.tif,103843
1,1,8813/s2.tif,8813
0,0,82554/s2.tif,82554
1,1,25298/s2.tif,25298
0,0,17872/s2.tif,17872
1,1,44747/s2.tif,44747
0,0,57771/s2.tif,57771
0,0,22153/s2.tif,22153
1,1,38404/s2.tif,38404
1,1,60420/s2.tif,60420
0,0,48921/s2.tif,48921
1,1,2263/s2.tif,2263
1,1,2541/s2.tif,2541
1,1,46846/s2.tif,46846
0,0,7261/s2.tif,7261
0,0,2146/s2.tif,2146
1,1,77385/s2.tif,77385
0,0,48887/s2.tif,48887
0,0,99857/s2.tif,99857
0,0,25203/s2.tif,25203
1,1,93431/s2.tif,93431
1,1,68961/s2.tif,68961
0,0,99008/s2.tif,99008
1,1,50770/s2.tif,50770
0,0,22875/s2.tif,22875
0,0,12149/s2.tif,12149
0,0,101128/s2.tif,101128
1,1,27021/s2.tif,27021
1,1,19855/s2.tif,19855
1,1,52104/s2.tif,52104
0,0,19472/s2.tif,19472
0,0,103821/s2.tif,103821
1,1,72479/s2.tif,72479
1,1,78352/s2.tif,78352
0,0,12438/s2.tif,12438
1,1,35331/s2.tif,35331
0,0,104799/s2.tif,104799
1,1,17390/s2.tif,17390
1,1,17791/s2.tif,17791
1,1,43157/s2.tif,43157
1,1,36089/s2.tif,36089
0,0,37088/s2.tif,37088
1,1,93244/s2.tif,93244
1,1,51054/s2.tif,51054
0,0,106782/s2.tif,106782
0,0,48480/s2.tif,48480
1,1,26396/s2.tif,26396
1,1,7709/s2.tif,7709
0,0,81662/s2.tif,81662
1,1,36235/s2.tif,36235
1,1,91327/s2.tif,91327
0,0,60630/s2.tif,60630
0,0,35438/s2.tif,35438
0,0,64105/s2.tif,64105
1,1,44806/s2.tif,44806
1,1,67542/s2.tif,67542
1,1,14434/s2.tif,14434
1,1,103157/s2.tif,103157
1,1,8523/s2.tif,8523
1,1,49736/s2.tif,49736
0,0,31647/s2.tif,31647
0,0,95127/s2.tif,95127
0,0,61450/s2.tif,61450
1,1,76228/s2.tif,76228
1,1,89897/s2.tif,89897
1,1,81572/s2.tif,81572
1,1,103678/s2.tif,103678
1,1,41433/s2.tif,41433
0,0,8871/s2.tif,8871
1,1,1537/s2.tif,1537
0,0,53122/s2.tif,53122
1,1,58073/s2.tif,58073
0,0,97104/s2.tif,97104
1,1,83701/s2.tif,83701
1,1,63643/s2.tif,63643
0,0,69855/s2.tif,69855
1,1,95905/s2.tif,95905
1,1,1949/s2.tif,1949
0,0,42445/s2.tif,42445
1,1,6316/s2.tif,6316
0,0,27437/s2.tif,27437
0,0,73911/s2.tif,73911
1,1,67994/s2.tif,67994
0,0,16788/s2.tif,16788
1,1,104722/s2.tif,104722
1,1,56738/s2.tif,56738
1,1,58913/s2.tif,58913
1,1,81462/s2.tif,81462
1,1,99468/s2.tif,99468
1,1,37839/s2.tif,37839
0,0,87675/s2.tif,87675
1,1,70263/s2.tif,70263
1,1,83215/s2.tif,83215
0,0,98216/s2.tif,98216
0,0,4929/s2.tif,4929
0,0,104646/s2.tif,104646
1,1,25222/s2.tif,25222
0,0,89800/s2.tif,89800
0,0,74003/s2.tif,74003
1,1,4698/s2.tif,4698
0,0,83358/s2.tif,83358
1,1,295/s2.tif,295
1,1,31538/s2.tif,31538
0,0,69642/s2.tif,69642
0,0,21450/s2.tif,21450
1,1,59472/s2.tif,59472
0,0,49751/s2.tif,49751
1,1,3819/s2.tif,3819
0,0,95713/s2.tif,95713
1,1,44510/s2.tif,44510
0,0,11861/s2.tif,11861
0,0,17330/s2.tif,17330
0,0,46323/s2.tif,46323
1,1,106883/s2.tif,106883
0,0,65221/s2.tif,65221
1,1,56482/s2.tif,56482
1,1,73227/s2.tif,73227
0,0,97971/s2.tif,97971
1,1,57476/s2.tif,57476
1,1,58218/s2.tif,58218
0,0,66503/s2.tif,66503
1,1,91801/s2.tif,91801
0,0,65182/s2.tif,65182
1,1,81298/s2.tif,81298
1,1,51511/s2.tif,51511
1,1,45572/s2.tif,45572
1,1,18615/s2.tif,18615
1,1,22028/s2.tif,22028
1,1,33101/s2.tif,33101
0,0,86195/s2.tif,86195
1,1,40157/s2.tif,40157
1,1,11420/s2.tif,11420
0,0,70250/s2.tif,70250
0,0,95399/s2.tif,95399
1,1,104300/s2.tif,104300
0,0,72263/s2.tif,72263
0,0,44924/s2.tif,44924
0,0,53058/s2.tif,53058
1,1,91607/s2.tif,91607
1,1,51486/s2.tif,51486
1,1,37246/s2.tif,37246
1,1,58862/s2.tif,58862
1,1,62371/s2.tif,62371
0,0,66202/s2.tif,66202
0,0,92983/s2.tif,92983
1,1,56432/s2.tif,56432
1,1,87517/s2.tif,87517
1,1,12534/s2.tif,12534
0,0,46950/s2.tif,46950
0,0,106841/s2.tif,106841
1,1,90819/s2.tif,90819
1,1,103116/s2.tif,103116
0,0,77668/s2.tif,77668
1,1,106642/s2.tif,106642
1,1,89089/s2.tif,89089
0,0,66816/s2.tif,66816
1,1,48826/s2.tif,48826
1,1,9793/s2.tif,9793
0,0,26213/s2.tif,26213
1,1,92466/s2.tif,92466
1,1,1654/s2.tif,1654
1,1,29580/s2.tif,29580
0,0,82279/s2.tif,82279
1,1,90186/s2.tif,90186
0,0,62122/s2.tif,62122
1,1,97200/s2.tif,97200
0,0,96547/s2.tif,96547
1,1,78372/s2.tif,78372
1,1,37734/s2.tif,37734
1,1,94512/s2.tif,94512
1,1,12542/s2.tif,12542
1,1,65683/s2.tif,65683
0,0,25559/s2.tif,25559
1,1,88298/s2.tif,88298
1,1,26178/s2.tif,26178
0,0,99731/s2.tif,99731
1,1,77609/s2.tif,77609
1,1,58075/s2.tif,58075
1,1,23959/s2.tif,23959
1,1,85378/s2.tif,85378
1,1,57814/s2.tif,57814
1,1,67545/s2.tif,67545
1,1,30722/s2.tif,30722
1,1,56407/s2.tif,56407
1,1,58895/s2.tif,58895
1,1,77269/s2.tif,77269
0,0,54127/s2.tif,54127
0,0,61773/s2.tif,61773
1,1,61145/s2.tif,61145
0,0,44605/s2.tif,44605
0,0,104832/s2.tif,104832
0,0,84123/s2.tif,84123
1,1,65906/s2.tif,65906
1,1,75684/s2.tif,75684
0,0,59505/s2.tif,59505
1,1,8481/s2.tif,8481
0,0,46747/s2.tif,46747
1,1,89630/s2.tif,89630
0,0,49775/s2.tif,49775
0,0,70325/s2.tif,70325
1,1,48592/s2.tif,48592
1,1,104551/s2.tif,104551
0,0,44401/s2.tif,44401
0,0,47901/s2.tif,47901
0,0,97346/s2.tif,97346
0,0,87191/s2.tif,87191
1,1,74391/s2.tif,74391
0,0,86138/s2.tif,86138
0,0,44186/s2.tif,44186
0,0,64968/s2.tif,64968
1,1,6014/s2.tif,6014
1,1,10208/s2.tif,10208
0,0,64449/s2.tif,64449
0,0,82259/s2.tif,82259
0,0,15366/s2.tif,15366
0,0,102178/s2.tif,102178
1,1,86445/s2.tif,86445
1,1,78662/s2.tif,78662
0,0,31635/s2.tif,31635
0,0,20309/s2.tif,20309
1,1,60796/s2.tif,60796
0,0,54286/s2.tif,54286
0,0,56863/s2.tif,56863
1,1,55361/s2.tif,55361
1,1,22080/s2.tif,22080
1,1,27716/s2.tif,27716
0,0,87870/s2.tif,87870
0,0,88943/s2.tif,88943
0,0,25171/s2.tif,25171
0,0,13307/s2.tif,13307
1,1,19276/s2.tif,19276
0,0,9711/s2.tif,9711
1,1,23924/s2.tif,23924
0,0,75763/s2.tif,75763
1,1,66471/s2.tif,66471
1,1,92675/s2.tif,92675
0,0,86064/s2.tif,86064
1,1,1409/s2.tif,1409
1,1,97842/s2.tif,97842
1,1,35060/s2.tif,35060
1,1,83867/s2.tif,83867
0,0,92520/s2.tif,92520
0,0,96391/s2.tif,96391
1,1,98587/s2.tif,98587
1,1,21695/s2.tif,21695
1,1,106465/s2.tif,106465
0,0,94423/s2.tif,94423
0,0,62716/s2.tif,62716
0,0,74164/s2.tif,74164
1,1,17382/s2.tif,17382
1,1,55898/s2.tif,55898
0,0,66463/s2.tif,66463
1,1,61051/s2.tif,61051
1,1,28045/s2.tif,28045
1,1,29747/s2.tif,29747
0,0,68383/s2.tif,68383
0,0,17096/s2.tif,17096
0,0,58281/s2.tif,58281
1,1,100866/s2.tif,100866
1,1,104990/s2.tif,104990
0,0,100817/s2.tif,100817
1,1,86904/s2.tif,86904
1,1,84400/s2.tif,84400
0,0,106862/s2.tif,106862
1,1,77270/s2.tif,77270
1,1,9779/s2.tif,9779
0,0,6695/s2.tif,6695
0,0,90853/s2.tif,90853
1,1,17170/s2.tif,17170
0,0,2389/s2.tif,2389
0,0,12935/s2.tif,12935
1,1,25531/s2.tif,25531
1,1,78707/s2.tif,78707
0,0,67369/s2.tif,67369
0,0,58652/s2.tif,58652
0,0,12820/s2.tif,12820
1,1,102719/s2.tif,102719
1,1,10725/s2.tif,10725
0,0,36551/s2.tif,36551
0,0,31883/s2.tif,31883
0,0,6845/s2.tif,6845
1,1,77417/s2.tif,77417
1,1,49588/s2.tif,49588
0,0,50588/s2.tif,50588
1,1,72441/s2.tif,72441
0,0,23762/s2.tif,23762
1,1,94520/s2.tif,94520
0,0,80123/s2.tif,80123
1,1,83512/s2.tif,83512
1,1,72581/s2.tif,72581
1,1,68868/s2.tif,68868
1,1,22239/s2.tif,22239
1,1,84298/s2.tif,84298
1,1,40287/s2.tif,40287
1,1,653/s2.tif,653
0,0,16555/s2.tif,16555
0,0,30065/s2.tif,30065
1,1,29462/s2.tif,29462
1,1,3046/s2.tif,3046
0,0,104978/s2.tif,104978
1,1,40726/s2.tif,40726
0,0,80015/s2.tif,80015
1,1,77572/s2.tif,77572
1,1,18474/s2.tif,18474
1,1,11422/s2.tif,11422
0,0,34096/s2.tif,34096
1,1,26726/s2.tif,26726
1,1,76677/s2.tif,76677
0,0,94733/s2.tif,94733
0,0,23859/s2.tif,23859
1,1,47372/s2.tif,47372
0,0,32708/s2.tif,32708
0,0,8114/s2.tif,8114
0,0,81201/s2.tif,81201
1,1,29411/s2.tif,29411
1,1,25342/s2.tif,25342
1,1,30525/s2.tif,30525
0,0,56069/s2.tif,56069
0,0,69390/s2.tif,69390
0,0,29201/s2.tif,29201
0,0,30795/s2.tif,30795
0,0,39737/s2.tif,39737
1,1,34604/s2.tif,34604
1,1,58383/s2.tif,58383
0,0,99124/s2.tif,99124
0,0,38418/s2.tif,38418
1,1,38577/s2.tif,38577
0,0,24319/s2.tif,24319
0,0,93558/s2.tif,93558
0,0,30569/s2.tif,30569
1,1,72662/s2.tif,72662
0,0,61064/s2.tif,61064
1,1,76778/s2.tif,76778
0,0,6435/s2.tif,6435
0,0,66187/s2.tif,66187
0,0,89019/s2.tif,89019
0,0,27877/s2.tif,27877
1,1,68596/s2.tif,68596
1,1,4725/s2.tif,4725
1,1,16081/s2.tif,16081
0,0,14803/s2.tif,14803
0,0,89365/s2.tif,89365
0,0,54677/s2.tif,54677
0,0,59006/s2.tif,59006
1,1,67502/s2.tif,67502
1,1,58014/s2.tif,58014
0,0,54683/s2.tif,54683
1,1,12273/s2.tif,12273
0,0,42742/s2.tif,42742
0,0,27286/s2.tif,27286
1,1,55678/s2.tif,55678
0,0,81725/s2.tif,81725
1,1,77285/s2.tif,77285
0,0,45486/s2.tif,45486
1,1,66689/s2.tif,66689
1,1,25798/s2.tif,25798
0,0,77626/s2.tif,77626
0,0,505/s2.tif,505
1,1,44757/s2.tif,44757
1,1,99737/s2.tif,99737
0,0,92578/s2.tif,92578
0,0,76145/s2.tif,76145
0,0,27803/s2.tif,27803
1,1,47391/s2.tif,47391
1,1,81858/s2.tif,81858
1,1,63381/s2.tif,63381
0,0,694/s2.tif,694
1,1,53464/s2.tif,53464
1,1,46400/s2.tif,46400
0,0,58452/s2.tif,58452
0,0,99491/s2.tif,99491
1,1,50412/s2.tif,50412
1,1,86437/s2.tif,86437
0,0,68952/s2.tif,68952
1,1,79662/s2.tif,79662
0,0,55496/s2.tif,55496
0,0,94544/s2.tif,94544
0,0,78288/s2.tif,78288
1,1,95964/s2.tif,95964
1,1,42012/s2.tif,42012
1,1,27741/s2.tif,27741
1,1,92162/s2.tif,92162
1,1,101344/s2.tif,101344
0,0,20224/s2.tif,20224
0,0,82632/s2.tif,82632
1,1,33647/s2.tif,33647
0,0,26510/s2.tif,26510
1,1,45095/s2.tif,45095
0,0,99504/s2.tif,99504
1,1,105879/s2.tif,105879
1,1,44033/s2.tif,44033
1,1,9038/s2.tif,9038
0,0,96278/s2.tif,96278
0,0,103286/s2.tif,103286
0,0,57260/s2.tif,57260
0,0,58633/s2.tif,58633
1,1,38815/s2.tif,38815
0,0,42034/s2.tif,42034
1,1,73279/s2.tif,73279
1,1,85881/s2.tif,85881
0,0,36181/s2.tif,36181
0,0,89335/s2.tif,89335
1,1,46830/s2.tif,46830
0,0,44135/s2.tif,44135
1,1,16541/s2.tif,16541
1,1,9391/s2.tif,9391
0,0,42561/s2.tif,42561
0,0,31452/s2.tif,31452
0,0,56892/s2.tif,56892
0,0,101980/s2.tif,101980
1,1,28094/s2.tif,28094
0,0,3164/s2.tif,3164
0,0,84683/s2.tif,84683
0,0,61476/s2.tif,61476
0,0,64642/s2.tif,64642
0,0,70743/s2.tif,70743
1,1,15022/s2.tif,15022
1,1,17139/s2.tif,17139
1,1,101091/s2.tif,101091
1,1,21804/s2.tif,21804
1,1,95308/s2.tif,95308
1,1,38402/s2.tif,38402
1,1,58045/s2.tif,58045
1,1,61776/s2.tif,61776
0,0,19796/s2.tif,19796
0,0,19216/s2.tif,19216
0,0,6744/s2.tif,6744
1,1,44735/s2.tif,44735
1,1,63470/s2.tif,63470
1,1,104242/s2.tif,104242
1,1,50473/s2.tif,50473
1,1,24686/s2.tif,24686
0,0,100135/s2.tif,100135
1,1,1109/s2.tif,1109
0,0,60203/s2.tif,60203
1,1,106879/s2.tif,106879
0,0,26022/s2.tif,26022
1,1,59429/s2.tif,59429
1,1,27128/s2.tif,27128
1,1,68102/s2.tif,68102
1,1,25681/s2.tif,25681
0,0,3136/s2.tif,3136
1,1,1729/s2.tif,1729
0,0,34370/s2.tif,34370
0,0,99861/s2.tif,99861
1,1,36688/s2.tif,36688
0,0,100327/s2.tif,100327
0,0,68506/s2.tif,68506
0,0,66076/s2.tif,66076
1,1,54754/s2.tif,54754
0,0,57271/s2.tif,57271
0,0,47174/s2.tif,47174
0,0,1015/s2.tif,1015
1,1,93190/s2.tif,93190
0,0,93603/s2.tif,93603
1,1,61644/s2.tif,61644
0,0,29639/s2.tif,29639
0,0,95168/s2.tif,95168
0,0,60035/s2.tif,60035
0,0,60661/s2.tif,60661
0,0,84295/s2.tif,84295
1,1,63934/s2.tif,63934
1,1,68655/s2.tif,68655
0,0,68051/s2.tif,68051
0,0,72571/s2.tif,72571
1,1,93198/s2.tif,93198
1,1,14253/s2.tif,14253
0,0,69304/s2.tif,69304
1,1,82222/s2.tif,82222
1,1,18327/s2.tif,18327
0,0,39046/s2.tif,39046
1,1,86956/s2.tif,86956
1,1,23656/s2.tif,23656
1,1,45020/s2.tif,45020
1,1,92460/s2.tif,92460
0,0,11869/s2.tif,11869
1,1,3081/s2.tif,3081
1,1,68066/s2.tif,68066
0,0,41930/s2.tif,41930
0,0,59029/s2.tif,59029
1,1,72758/s2.tif,72758
0,0,27558/s2.tif,27558
0,0,64872/s2.tif,64872
0,0,98925/s2.tif,98925
0,0,73552/s2.tif,73552
0,0,4787/s2.tif,4787
0,0,98394/s2.tif,98394
0,0,7557/s2.tif,7557
1,1,57853/s2.tif,57853
1,1,58918/s2.tif,58918
0,0,73629/s2.tif,73629
0,0,6447/s2.tif,6447
1,1,106747/s2.tif,106747
0,0,89998/s2.tif,89998
0,0,57248/s2.tif,57248
1,1,18215/s2.tif,18215
0,0,95013/s2.tif,95013
0,0,71703/s2.tif,71703
1,1,75434/s2.tif,75434
0,0,84762/s2.tif,84762
0,0,63632/s2.tif,63632
1,1,65422/s2.tif,65422
1,1,2532/s2.tif,2532
0,0,1220/s2.tif,1220
0,0,94897/s2.tif,94897
0,0,78444/s2.tif,78444
1,1,92906/s2.tif,92906
1,1,44809/s2.tif,44809
0,0,26731/s2.tif,26731
1,1,72266/s2.tif,72266
0,0,93833/s2.tif,93833
1,1,66683/s2.tif,66683
1,1,77329/s2.tif,77329
0,0,40609/s2.tif,40609
0,0,15486/s2.tif,15486
1,1,55087/s2.tif,55087
1,1,23909/s2.tif,23909
1,1,37985/s2.tif,37985
1,1,65354/s2.tif,65354
1,1,80721/s2.tif,80721
0,0,9976/s2.tif,9976
1,1,3639/s2.tif,3639
0,0,65396/s2.tif,65396
0,0,90013/s2.tif,90013
0,0,57162/s2.tif,57162
0,0,945/s2.tif,945
0,0,100520/s2.tif,100520
1,1,39958/s2.tif,39958
1,1,99960/s2.tif,99960
1,1,69473/s2.tif,69473
1,1,41326/s2.tif,41326
1,1,105118/s2.tif,105118
0,0,13287/s2.tif,13287
1,1,9870/s2.tif,9870
1,1,84020/s2.tif,84020
1,1,3008/s2.tif,3008
1,1,27196/s2.tif,27196
1,1,15667/s2.tif,15667
0,0,45671/s2.tif,45671
1,1,31023/s2.tif,31023
1,1,45061/s2.tif,45061
0,0,2907/s2.tif,2907
1,1,55023/s2.tif,55023
1,1,42114/s2.tif,42114
0,0,68231/s2.tif,68231
0,0,62894/s2.tif,62894
0,0,47104/s2.tif,47104
0,0,88788/s2.tif,88788
0,0,32988/s2.tif,32988
0,0,45465/s2.tif,45465
1,1,36653/s2.tif,36653
0,0,14489/s2.tif,14489
0,0,86608/s2.tif,86608
1,1,64128/s2.tif,64128
1,1,50381/s2.tif,50381
0,0,40921/s2.tif,40921
1,1,76030/s2.tif,76030
1,1,12819/s2.tif,12819
0,0,73817/s2.tif,73817
0,0,93613/s2.tif,93613
1,1,102331/s2.tif,102331
0,0,71535/s2.tif,71535
1,1,12304/s2.tif,12304
1,1,67497/s2.tif,67497
0,0,21885/s2.tif,21885
1,1,5886/s2.tif,5886
1,1,103687/s2.tif,103687
0,0,27336/s2.tif,27336
1,1,1904/s2.tif,1904
1,1,13778/s2.tif,13778
1,1,582/s2.tif,582
0,0,44062/s2.tif,44062
1,1,66193/s2.tif,66193
1,1,14242/s2.tif,14242
1,1,68234/s2.tif,68234
0,0,98695/s2.tif,98695
0,0,45119/s2.tif,45119
1,1,59410/s2.tif,59410
1,1,7199/s2.tif,7199
0,0,5163/s2.tif,5163
0,0,26265/s2.tif,26265
1,1,91891/s2.tif,91891
1,1,59092/s2.tif,59092
0,0,5950/s2.tif,5950
0,0,70069/s2.tif,70069
0,0,53090/s2.tif,53090
1,1,87860/s2.tif,87860
1,1,21244/s2.tif,21244
0,0,4268/s2.tif,4268
0,0,14794/s2.tif,14794
1,1,36245/s2.tif,36245
1,1,80214/s2.tif,80214
0,0,71178/s2.tif,71178
1,1,8488/s2.tif,8488
0,0,56799/s2.tif,56799
0,0,89946/s2.tif,89946
0,0,40889/s2.tif,40889
1,1,69161/s2.tif,69161
1,1,1730/s2.tif,1730
0,0,67415/s2.tif,67415
1,1,3870/s2.tif,3870
0,0,17292/s2.tif,17292
1,1,19026/s2.tif,19026
0,0,64457/s2.tif,64457
0,0,10810/s2.tif,10810
1,1,68314/s2.tif,68314
0,0,55513/s2.tif,55513
0,0,32762/s2.tif,32762
0,0,31925/s2.tif,31925
1,1,27173/s2.tif,27173
1,1,76963/s2.tif,76963
1,1,84821/s2.tif,84821
0,0,21616/s2.tif,21616
0,0,1037/s2.tif,1037
0,0,70070/s2.tif,70070
1,1,30684/s2.tif,30684
1,1,51035/s2.tif,51035
1,1,103660/s2.tif,103660
1,1,34764/s2.tif,34764
1,1,58232/s2.tif,58232
1,1,11824/s2.tif,11824
0,0,30024/s2.tif,30024
1,1,72942/s2.tif,72942
1,1,14713/s2.tif,14713
1,1,62548/s2.tif,62548
0,0,66058/s2.tif,66058
0,0,54293/s2.tif,54293
0,0,77379/s2.tif,77379
1,1,65056/s2.tif,65056
0,0,19800/s2.tif,19800
0,0,64551/s2.tif,64551
1,1,53687/s2.tif,53687
0,0,87141/s2.tif,87141
0,0,22928/s2.tif,22928
0,0,78421/s2.tif,78421
0,0,40934/s2.tif,40934
0,0,30475/s2.tif,30475
1,1,7723/s2.tif,7723
1,1,38520/s2.tif,38520
1,1,15507/s2.tif,15507
1,1,91579/s2.tif,91579
0,0,53086/s2.tif,53086
0,0,24304/s2.tif,24304
0,0,75603/s2.tif,75603
1,1,9669/s2.tif,9669
0,0,71690/s2.tif,71690
1,1,32002/s2.tif,32002
1,1,28503/s2.tif,28503
1,1,45539/s2.tif,45539
1,1,83888/s2.tif,83888
1,1,33163/s2.tif,33163
1,1,47942/s2.tif,47942
0,0,58111/s2.tif,58111
0,0,55538/s2.tif,55538
1,1,107194/s2.tif,107194
0,0,94636/s2.tif,94636
0,0,26802/s2.tif,26802
1,1,19315/s2.tif,19315
0,0,76761/s2.tif,76761
0,0,80184/s2.tif,80184
1,1,35356/s2.tif,35356
1,1,29106/s2.tif,29106
0,0,25167/s2.tif,25167
0,0,35923/s2.tif,35923
0,0,20263/s2.tif,20263
1,1,25803/s2.tif,25803
1,1,5239/s2.tif,5239
1,1,37896/s2.tif,37896
0,0,105822/s2.tif,105822
0,0,103823/s2.tif,103823
1,1,93377/s2.tif,93377
0,0,7319/s2.tif,7319
1,1,48229/s2.tif,48229
0,0,41389/s2.tif,41389
1,1,101483/s2.tif,101483
0,0,78863/s2.tif,78863
0,0,38039/s2.tif,38039
0,0,90076/s2.tif,90076
0,0,102390/s2.tif,102390
1,1,100215/s2.tif,100215
1,1,79518/s2.tif,79518
1,1,26356/s2.tif,26356
0,0,74976/s2.tif,74976
0,0,67816/s2.tif,67816
1,1,34180/s2.tif,34180
1,1,39411/s2.tif,39411
0,0,764/s2.tif,764
1,1,40143/s2.tif,40143
0,0,7761/s2.tif,7761
1,1,114/s2.tif,114
1,1,77353/s2.tif,77353
0,0,68747/s2.tif,68747
0,0,38351/s2.tif,38351
0,0,92018/s2.tif,92018
0,0,13138/s2.tif,13138
0,0,33003/s2.tif,33003
0,0,80394/s2.tif,80394
1,1,74973/s2.tif,74973
1,1,80383/s2.tif,80383
1,1,17750/s2.tif,17750
1,1,84186/s2.tif,84186
0,0,2358/s2.tif,2358
1,1,12563/s2.tif,12563
0,0,8587/s2.tif,8587
0,0,35243/s2.tif,35243
0,0,53802/s2.tif,53802
0,0,68916/s2.tif,68916
0,0,96761/s2.tif,96761
0,0,84232/s2.tif,84232
0,0,4869/s2.tif,4869
0,0,27951/s2.tif,27951
1,1,98061/s2.tif,98061
0,0,94561/s2.tif,94561
1,1,44167/s2.tif,44167
1,1,95927/s2.tif,95927
1,1,53513/s2.tif,53513
1,1,4351/s2.tif,4351
0,0,4499/s2.tif,4499
0,0,21910/s2.tif,21910
1,1,60417/s2.tif,60417
0,0,44702/s2.tif,44702
0,0,58230/s2.tif,58230
1,1,74885/s2.tif,74885
1,1,86678/s2.tif,86678
0,0,9611/s2.tif,9611
0,0,106755/s2.tif,106755
0,0,35751/s2.tif,35751
0,0,60907/s2.tif,60907
1,1,73988/s2.tif,73988
1,1,85716/s2.tif,85716
1,1,79296/s2.tif,79296
1,1,26154/s2.tif,26154
1,1,70773/s2.tif,70773
0,0,42258/s2.tif,42258
1,1,32694/s2.tif,32694
0,0,21106/s2.tif,21106
1,1,21392/s2.tif,21392
0,0,99837/s2.tif,99837
1,1,33203/s2.tif,33203
1,1,45078/s2.tif,45078
1,1,50700/s2.tif,50700
1,1,95843/s2.tif,95843
0,0,96024/s2.tif,96024
0,0,91369/s2.tif,91369
1,1,85599/s2.tif,85599
1,1,91565/s2.tif,91565
0,0,97106/s2.tif,97106
1,1,76477/s2.tif,76477
0,0,44637/s2.tif,44637
0,0,50662/s2.tif,50662
1,1,6585/s2.tif,6585
1,1,5249/s2.tif,5249
0,0,100752/s2.tif,100752
0,0,27333/s2.tif,27333
0,0,60381/s2.tif,60381
0,0,101961/s2.tif,101961
1,1,45338/s2.tif,45338
0,0,45170/s2.tif,45170
0,0,107149/s2.tif,107149
0,0,30793/s2.tif,30793
1,1,7087/s2.tif,7087
0,0,27393/s2.tif,27393
1,1,58048/s2.tif,58048
0,0,6135/s2.tif,6135
1,1,11295/s2.tif,11295
0,0,25677/s2.tif,25677
