plume_id,status,reason,source_mask,reference,reference_kind,out_mask,positive_pixels
GAO20191023t152337p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t152337p0000-B/s2_mask_512.tif,120
GAO20191023t152337p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t152337p0000-C/s2_mask_512.tif,113
GAO20191023t152337p0000-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t152337p0000-D/s2_mask_512.tif,98
GAO20191023t152337p0000-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t152337p0000-E/s2_mask_512.tif,178
GAO20191023t152337p0000-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t152337p0000-F/s2_mask_512.tif,614
GAO20191023t152337p0000-G,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t152337p0000-G/s2_mask_512.tif,77
GAO20191023t152337p0000-H,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t152337p0000-H/s2_mask_512.tif,95
GAO20191023t152337p0000-I,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t152337p0000-I/s2_mask_512.tif,74
GAO20191023t152337p0000-J,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t152337p0000-J/s2_mask_512.tif,404
GAO20191023t152337p0000-K,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t152337p0000-K/s2_mask_512.tif,157
GAO20191023t153942p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t153942p0000-A/s2_mask_512.tif,60
GAO20191023t153942p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t153942p0000-B/s2_mask_512.tif,220
GAO20191023t153942p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t153942p0000-C/s2_mask_512.tif,107
GAO20191023t153942p0000-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t153942p0000-D/s2_mask_512.tif,74
GAO20191023t155252p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t155252p0000-A/s2_mask_512.tif,104
GAO20191023t155252p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t155252p0000-B/s2_mask_512.tif,140
GAO20191023t160830p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t160830p0000-A/s2_mask_512.tif,57
GAO20191023t160830p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t160830p0000-B/s2_mask_512.tif,101
GAO20191023t162142p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t162142p0000-A/s2_mask_512.tif,51
GAO20191023t163642p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t163642p0000-A/s2_mask_512.tif,56
GAO20191023t164940p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t164940p0000-A/s2_mask_512.tif,269
GAO20191023t164940p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t164940p0000-B/s2_mask_512.tif,29
GAO20191023t164940p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t164940p0000-C/s2_mask_512.tif,40
GAO20191023t164940p0000-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t164940p0000-D/s2_mask_512.tif,307
GAO20191023t164940p0000-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t164940p0000-E/s2_mask_512.tif,59
GAO20191023t164940p0000-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t164940p0000-F/s2_mask_512.tif,78
GAO20191023t164940p0000-G,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t164940p0000-G/s2_mask_512.tif,236
GAO20191023t170505p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t170505p0000-A/s2_mask_512.tif,115
GAO20191023t170505p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t170505p0000-B/s2_mask_512.tif,825
GAO20191023t170505p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t170505p0000-C/s2_mask_512.tif,299
GAO20191023t170505p0000-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t170505p0000-D/s2_mask_512.tif,111
GAO20191023t170505p0000-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t170505p0000-E/s2_mask_512.tif,40
GAO20191023t170505p0000-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t170505p0000-F/s2_mask_512.tif,27
GAO20191023t170505p0000-G,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t170505p0000-G/s2_mask_512.tif,46
GAO20191023t170505p0000-H,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t170505p0000-H/s2_mask_512.tif,127
GAO20191023t170505p0000-I,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t170505p0000-I/s2_mask_512.tif,121
GAO20191023t170505p0000-J,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t170505p0000-J/s2_mask_512.tif,73
GAO20191023t170505p0000-K,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t170505p0000-K/s2_mask_512.tif,141
GAO20191023t170505p0000-L,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t170505p0000-L/s2_mask_512.tif,111
GAO20191023t171802p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t171802p0000-A/s2_mask_512.tif,43
GAO20191023t171802p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t171802p0000-B/s2_mask_512.tif,115
GAO20191023t171802p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t171802p0000-C/s2_mask_512.tif,72
GAO20191023t171802p0000-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t171802p0000-D/s2_mask_512.tif,63
GAO20191023t171802p0000-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t171802p0000-E/s2_mask_512.tif,459
GAO20191023t171802p0000-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t171802p0000-F/s2_mask_512.tif,413
GAO20191023t171802p0000-G,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t171802p0000-G/s2_mask_512.tif,90
GAO20191023t171802p0000-H,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t171802p0000-H/s2_mask_512.tif,360
GAO20191023t173308p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t173308p0000-A/s2_mask_512.tif,54
GAO20191023t173308p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t173308p0000-B/s2_mask_512.tif,99
GAO20191023t173308p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t173308p0000-C/s2_mask_512.tif,60
GAO20191023t173308p0000-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191023t173308p0000-D/s2_mask_512.tif,430
GAO20191026t150956p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191026t150956p0000-C/s2_mask_512.tif,216
GAO20191026t152429p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191026t152429p0000-A/s2_mask_512.tif,51
GAO20191026t152429p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191026t152429p0000-C/s2_mask_512.tif,87
GAO20191026t153935p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191026t153935p0000-A/s2_mask_512.tif,90
GAO20191026t153935p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191026t153935p0000-B/s2_mask_512.tif,230
GAO20191026t153935p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191026t153935p0000-C/s2_mask_512.tif,107
GAO20191026t153935p0000-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191026t153935p0000-D/s2_mask_512.tif,44
GAO20191026t153935p0000-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191026t153935p0000-E/s2_mask_512.tif,307
GAO20191026t155411p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191026t155411p0000-A/s2_mask_512.tif,137
GAO20191026t155411p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191026t155411p0000-B/s2_mask_512.tif,54
GAO20191026t155411p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191026t155411p0000-C/s2_mask_512.tif,299
GAO20191026t155411p0000-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191026t155411p0000-D/s2_mask_512.tif,55
GAO20191026t160858p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191026t160858p0000-B/s2_mask_512.tif,283
GAO20191026t162331p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191026t162331p0000-A/s2_mask_512.tif,187
GAO20191026t162331p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191026t162331p0000-B/s2_mask_512.tif,59
GAO20191026t162331p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191026t162331p0000-C/s2_mask_512.tif,81
GAO20191026t162331p0000-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191026t162331p0000-E/s2_mask_512.tif,430
GAO20191026t163805p0000-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191026t163805p0000-D/s2_mask_512.tif,344
GAO20191026t163805p0000-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191026t163805p0000-E/s2_mask_512.tif,65
GAO20191026t175054p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191026t175054p0000-A/s2_mask_512.tif,74
GAO20191101t174632p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191101t174632p0000-A/s2_mask_512.tif,36
GAO20191101t174632p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191101t174632p0000-B/s2_mask_512.tif,62
GAO20191101t175852p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191101t175852p0000-A/s2_mask_512.tif,190
GAO20191101t175852p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191101t175852p0000-B/s2_mask_512.tif,47
GAO20191101t181517p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191101t181517p0000-A/s2_mask_512.tif,47
GAO20191101t181517p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191101t181517p0000-B/s2_mask_512.tif,132
GAO20191101t181517p0000-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191101t181517p0000-E/s2_mask_512.tif,354
GAO20191101t182727p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191101t182727p0000-C/s2_mask_512.tif,40
GAO20191101t182727p0000-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191101t182727p0000-E/s2_mask_512.tif,91
GAO20191101t182727p0000-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191101t182727p0000-F/s2_mask_512.tif,21
GAO20191101t182727p0000-G,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191101t182727p0000-G/s2_mask_512.tif,676
GAO20191101t182727p0000-H,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191101t182727p0000-H/s2_mask_512.tif,228
GAO20191101t182727p0000-I,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191101t182727p0000-I/s2_mask_512.tif,37
GAO20191101t184322p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191101t184322p0000-A/s2_mask_512.tif,600
GAO20191101t184322p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191101t184322p0000-B/s2_mask_512.tif,140
GAO20191101t184322p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20191101t184322p0000-C/s2_mask_512.tif,63
GAO20200714t150714p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t150714p0000-A/s2_mask_512.tif,112
GAO20200714t150714p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t150714p0000-B/s2_mask_512.tif,357
GAO20200714t150714p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t150714p0000-C/s2_mask_512.tif,93
GAO20200714t152158p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t152158p0000-A/s2_mask_512.tif,207
GAO20200714t152158p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t152158p0000-B/s2_mask_512.tif,183
GAO20200714t152158p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t152158p0000-C/s2_mask_512.tif,60
GAO20200714t152158p0000-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t152158p0000-D/s2_mask_512.tif,205
GAO20200714t152158p0000-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t152158p0000-E/s2_mask_512.tif,108
GAO20200714t153455p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t153455p0000-A/s2_mask_512.tif,654
GAO20200714t153455p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t153455p0000-B/s2_mask_512.tif,162
GAO20200714t153455p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t153455p0000-C/s2_mask_512.tif,202
GAO20200714t153455p0000-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t153455p0000-D/s2_mask_512.tif,91
GAO20200714t154912p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t154912p0000-A/s2_mask_512.tif,58
GAO20200714t154912p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t154912p0000-B/s2_mask_512.tif,179
GAO20200714t154912p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t154912p0000-C/s2_mask_512.tif,45
GAO20200714t154912p0000-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t154912p0000-D/s2_mask_512.tif,55
GAO20200714t154912p0000-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t154912p0000-E/s2_mask_512.tif,119
GAO20200714t160234p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t160234p0000-A/s2_mask_512.tif,183
GAO20200714t160234p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t160234p0000-B/s2_mask_512.tif,91
GAO20200714t160234p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t160234p0000-C/s2_mask_512.tif,77
GAO20200714t160234p0000-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t160234p0000-D/s2_mask_512.tif,139
GAO20200714t160234p0000-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t160234p0000-E/s2_mask_512.tif,107
GAO20200714t160234p0000-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t160234p0000-F/s2_mask_512.tif,397
GAO20200714t160234p0000-G,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t160234p0000-G/s2_mask_512.tif,193
GAO20200714t161636p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t161636p0000-A/s2_mask_512.tif,159
GAO20200714t161636p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t161636p0000-B/s2_mask_512.tif,304
GAO20200714t161636p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t161636p0000-C/s2_mask_512.tif,507
GAO20200714t161636p0000-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t161636p0000-D/s2_mask_512.tif,91
GAO20200714t161636p0000-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t161636p0000-E/s2_mask_512.tif,217
GAO20200714t161636p0000-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t161636p0000-F/s2_mask_512.tif,57
GAO20200714t162941p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t162941p0000-A/s2_mask_512.tif,321
GAO20200714t162941p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t162941p0000-B/s2_mask_512.tif,74
GAO20200714t162941p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t162941p0000-C/s2_mask_512.tif,104
GAO20200714t162941p0000-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t162941p0000-D/s2_mask_512.tif,56
GAO20200714t162941p0000-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t162941p0000-E/s2_mask_512.tif,126
GAO20200714t162941p0000-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t162941p0000-F/s2_mask_512.tif,118
GAO20200714t162941p0000-G,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t162941p0000-G/s2_mask_512.tif,58
GAO20200714t164416p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t164416p0000-A/s2_mask_512.tif,103
GAO20200714t164416p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t164416p0000-B/s2_mask_512.tif,297
GAO20200714t164416p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t164416p0000-C/s2_mask_512.tif,368
GAO20200714t165733p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t165733p0000-A/s2_mask_512.tif,71
GAO20200714t165733p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t165733p0000-B/s2_mask_512.tif,209
GAO20200714t165733p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t165733p0000-C/s2_mask_512.tif,143
GAO20200714t165733p0000-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t165733p0000-D/s2_mask_512.tif,191
GAO20200714t165733p0000-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t165733p0000-E/s2_mask_512.tif,98
GAO20200714t165733p0000-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t165733p0000-F/s2_mask_512.tif,96
GAO20200714t171152p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t171152p0000-A/s2_mask_512.tif,82
GAO20200714t171152p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t171152p0000-C/s2_mask_512.tif,131
GAO20200714t171152p0000-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t171152p0000-D/s2_mask_512.tif,110
GAO20200714t172448p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t172448p0000-A/s2_mask_512.tif,151
GAO20200714t172448p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t172448p0000-B/s2_mask_512.tif,356
GAO20200714t172448p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t172448p0000-C/s2_mask_512.tif,101
GAO20200714t172448p0000-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t172448p0000-D/s2_mask_512.tif,82
GAO20200714t172448p0000-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t172448p0000-E/s2_mask_512.tif,299
GAO20200714t172448p0000-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t172448p0000-F/s2_mask_512.tif,144
GAO20200714t172448p0000-G,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t172448p0000-G/s2_mask_512.tif,216
GAO20200714t172448p0000-H,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t172448p0000-H/s2_mask_512.tif,130
GAO20200714t172448p0000-I,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t172448p0000-I/s2_mask_512.tif,95
GAO20200714t173902p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t173902p0000-A/s2_mask_512.tif,117
GAO20200714t173902p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t173902p0000-B/s2_mask_512.tif,266
GAO20200714t173902p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t173902p0000-C/s2_mask_512.tif,295
GAO20200714t173902p0000-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200714t173902p0000-D/s2_mask_512.tif,195
GAO20200715t180121p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200715t180121p0000-A/s2_mask_512.tif,39
GAO20200715t180121p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200715t180121p0000-B/s2_mask_512.tif,43
GAO20200715t180121p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200715t180121p0000-C/s2_mask_512.tif,172
GAO20200715t180121p0000-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200715t180121p0000-D/s2_mask_512.tif,72
GAO20200715t180121p0000-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200715t180121p0000-E/s2_mask_512.tif,46
GAO20200715t180121p0000-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200715t180121p0000-F/s2_mask_512.tif,132
GAO20200715t180121p0000-G,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200715t180121p0000-G/s2_mask_512.tif,178
GAO20200715t182609p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200715t182609p0000-A/s2_mask_512.tif,82
GAO20200715t182609p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200715t182609p0000-B/s2_mask_512.tif,211
GAO20200715t182609p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200715t182609p0000-C/s2_mask_512.tif,66
GAO20200715t182609p0000-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200715t182609p0000-E/s2_mask_512.tif,55
GAO20200715t182609p0000-I,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200715t182609p0000-I/s2_mask_512.tif,110
GAO20200715t182609p0000-J,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200715t182609p0000-J/s2_mask_512.tif,202
GAO20200715t182609p0000-K,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200715t182609p0000-K/s2_mask_512.tif,52
GAO20200715t182609p0001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200715t182609p0001-A/s2_mask_512.tif,122
GAO20200715t184712p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200715t184712p0000-A/s2_mask_512.tif,132
GAO20200715t184712p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200715t184712p0000-B/s2_mask_512.tif,44
GAO20200715t184712p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200715t184712p0000-C/s2_mask_512.tif,39
GAO20200715t184712p0000-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200715t184712p0000-D/s2_mask_512.tif,250
GAO20200715t184712p0000-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200715t184712p0000-E/s2_mask_512.tif,55
GAO20200715t184712p0000-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200715t184712p0000-F/s2_mask_512.tif,35
GAO20200715t184712p0000-G,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200715t184712p0000-G/s2_mask_512.tif,213
GAO20200715t184712p0000-H,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200715t184712p0000-H/s2_mask_512.tif,142
GAO20200715t184712p0001-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200715t184712p0001-A/s2_mask_512.tif,31
GAO20200715t184712p0001-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200715t184712p0001-B/s2_mask_512.tif,66
GAO20200715t184712p0001-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200715t184712p0001-C/s2_mask_512.tif,28
GAO20200715t184712p0001-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200715t184712p0001-D/s2_mask_512.tif,158
GAO20200715t191219p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200715t191219p0000-B/s2_mask_512.tif,42
GAO20200715t191219p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200715t191219p0000-C/s2_mask_512.tif,160
GAO20200715t191219p0000-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200715t191219p0000-D/s2_mask_512.tif,43
GAO20200715t193403p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200715t193403p0000-A/s2_mask_512.tif,29
GAO20200715t193403p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20200715t193403p0000-B/s2_mask_512.tif,51
