plume_id,event_group_id,status,reason,physical_t0,gee_only_t0,physical_prev1,gee_only_prev1,physical_prev2,gee_only_prev2,physical_prev3,gee_only_prev3,physical_seasonal,gee_only_seasonal,physical_year,gee_only_year,physical_raw_cm_mask
tan20250430t180543c00s4001-I,tan20250430t180543c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250430t180543c00s4001-J,tan20250430t180543c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250430t180543c00s4001-K,tan20250430t180543c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250430t180543c00s4001-M,tan20250430t180543c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250430t180543c00s4001-P,tan20250430t180543c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250430t180543c00s4001-R,tan20250430t180543c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250430t180543c00s4001-T,tan20250430t180543c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250430t180543c00s4001-U,tan20250430t180543c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250430t180543c00s4001-V,tan20250430t180543c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250430t180543c00s4001-W,tan20250430t180543c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250430t193530c00s4001-A,tan20250430t193530c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250501t143316c00s4001-A,tan20250501t143316c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250501t143614c00s4001-A,tan20250501t143614c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250503t033800c00s4001-A,tan20250503t033800c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250503t033800c00s4001-B,tan20250503t033800c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250503t033800c00s4001-C,tan20250503t033800c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250503t033800c00s4001-D,tan20250503t033800c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250503t033800c00s4001-E,tan20250503t033800c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250503t033800c00s4001-F,tan20250503t033800c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250503t033800c00s4001-G,tan20250503t033800c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250503t033800c00s4001-H,tan20250503t033800c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250503t033800c00s4001-I,tan20250503t033800c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250503t033800c00s4001-J,tan20250503t033800c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250503t033800c00s4001-K,tan20250503t033800c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250503t033800c00s4001-L,tan20250503t033800c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250503t033800c00s4001-M,tan20250503t033800c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250503t033800c00s4001-N,tan20250503t033800c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250503t033800c00s4001-O,tan20250503t033800c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250503t033800c00s4001-P,tan20250503t033800c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250503t033800c00s4001-Q,tan20250503t033800c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250503t033800c00s4001-R,tan20250503t033800c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250503t033800c00s4001-S,tan20250503t033800c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250503t033800c00s4001-T,tan20250503t033800c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250503t033800c00s4001-U,tan20250503t033800c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250503t033800c00s4001-V,tan20250503t033800c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250503t033800c00s4001-W,tan20250503t033800c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250503t033800c00s4001-X,tan20250503t033800c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250503t173943c00s4001-A,tan20250503t173943c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250503t173943c00s4001-B,tan20250503t173943c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250503t173943c00s4001-C,tan20250503t173943c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250503t173943c00s4001-D,tan20250503t173943c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250504t140709c00s4001-A,tan20250504t140709c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250504t170015c00s4001-A,tan20250504t170015c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250506t043936c00s4001-A,tan20250506t043936c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250508t080701c00s4001-A,tan20250508t080701c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250510t033900c00s4001-A,tan20250510t033900c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250510t033900c00s4001-B,tan20250510t033900c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250510t033900c00s4001-C,tan20250510t033900c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250510t033900c00s4001-D,tan20250510t033900c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250510t033900c00s4001-E,tan20250510t033900c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250510t033900c00s4001-F,tan20250510t033900c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250513t171757c00s4001-A,tan20250513t171757c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250513t171757c00s4001-E,tan20250513t171757c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250515t080950c00s4001-A,tan20250515t080950c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250515t080950c00s4001-B,tan20250515t080950c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250515t080950c00s4001-C,tan20250515t080950c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250515t080950c00s4001-D,tan20250515t080950c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250515t172436c00s4001-A,tan20250515t172436c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250516t055035c00s4001-A,tan20250516t055035c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250516t055035c00s4001-B,tan20250516t055035c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250518t183443c00s4001-A,tan20250518t183443c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250519t163115c00s4001-A,tan20250519t163115c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250519t163115c00s4001-B,tan20250519t163115c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250519t175408c00s4001-A,tan20250519t175408c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250519t175802c00s4001-A,tan20250519t175802c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250519t175802c00s4001-C,tan20250519t175802c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250519t175802c00s4001-D,tan20250519t175802c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250519t175802c00s4001-E,tan20250519t175802c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250519t175802c00s4001-G,tan20250519t175802c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250519t175802c00s4001-H,tan20250519t175802c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250520t062128c00s4001-A,tan20250520t062128c00s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250521t134103c11s4001-B,tan20250521t134103c11s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250521t134251c33s4001-A,tan20250521t134251c33s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250521t134251c33s4001-B,tan20250521t134251c33s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250521t134251c33s4001-C,tan20250521t134251c33s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250521t134251c33s4001-E,tan20250521t134251c33s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250521t134251c33s4001-F,tan20250521t134251c33s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250523t072811c30s4001-A,tan20250523t072811c30s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250523t072811c30s4001-B,tan20250523t072811c30s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250523t072811c30s4001-C,tan20250523t072811c30s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250523t072811c30s4001-D,tan20250523t072811c30s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250523t073215c76s4001-A,tan20250523t073215c76s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250524t174707c30s4001-A,tan20250524t174707c30s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250524t191453c46s4001-A,tan20250524t191453c46s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250525t140948c30s4001-A,tan20250525t140948c30s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250525t140948c30s4001-B,tan20250525t140948c30s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250526t100707c08s4001-A,tan20250526t100707c08s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250526t192852c22s4001-D,tan20250526t192852c22s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250527t184828c48s4001-A,tan20250527t184828c48s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250527t184828c48s4001-B,tan20250527t184828c48s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250527t184828c48s4001-C,tan20250527t184828c48s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250527t184828c48s4001-D,tan20250527t184828c48s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250528t180916c76s4001-A,tan20250528t180916c76s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250528t180916c76s4001-E,tan20250528t180916c76s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250528t180916c76s4001-F,tan20250528t180916c76s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250528t180916c76s4001-I,tan20250528t180916c76s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250528t180916c76s4001-J,tan20250528t180916c76s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250529t050011c58s4001-A,tan20250529t050011c58s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250530t090308c58s4001-A,tan20250530t090308c58s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250530t090446c25s4001-A,tan20250530t090446c25s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250530t090446c25s4001-B,tan20250530t090446c25s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250530t090446c25s4001-C,tan20250530t090446c25s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250530t090446c25s4001-D,tan20250530t090446c25s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250530t090446c25s4001-E,tan20250530t090446c25s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250530t103458c58s4001-A,tan20250530t103458c58s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250531t065058c58s4001-A,tan20250531t065058c58s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250531t082207c30s4001-A,tan20250531t082207c30s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250531t174100c58s4001-A,tan20250531t174100c58s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250601t060447c30s4001-A,tan20250601t060447c30s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250601t060447c30s4001-B,tan20250601t060447c30s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250601t060447c30s4001-C,tan20250601t060447c30s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250601t060447c30s4001-D,tan20250601t060447c30s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250601t060447c30s4001-F,tan20250601t060447c30s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250601t060447c30s4001-G,tan20250601t060447c30s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250601t060447c30s4001-H,tan20250601t060447c30s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250601t060447c30s4001-I,tan20250601t060447c30s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250601t060447c30s4001-J,tan20250601t060447c30s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250601t060447c30s4001-K,tan20250601t060447c30s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250601t060447c30s4001-L,tan20250601t060447c30s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250601t060447c30s4001-M,tan20250601t060447c30s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250601t060447c30s4001-N,tan20250601t060447c30s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250601t060447c30s4001-O,tan20250601t060447c30s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250601t060447c30s4001-P,tan20250601t060447c30s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250601t060447c30s4001-Q,tan20250601t060447c30s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250601t060447c30s4001-R,tan20250601t060447c30s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250601t060447c30s4001-S,tan20250601t060447c30s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250601t060447c30s4001-T,tan20250601t060447c30s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250601t060447c30s4001-U,tan20250601t060447c30s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250601t060447c30s4001-V,tan20250601t060447c30s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250601t060447c30s4001-W,tan20250601t060447c30s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250601t074124c30s4001-A,tan20250601t074124c30s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250601t074124c30s4001-B,tan20250601t074124c30s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250601t074124c30s4001-C,tan20250601t074124c30s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250601t154321c30s4001-A,tan20250601t154321c30s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250606t121447c36s4001-A,tan20250606t121447c36s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250607t082942c36s4001-A,tan20250607t082942c36s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250607t095523c36s4001-A,tan20250607t095523c36s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250608t091557c58s4001-A,tan20250608t091557c58s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250608t183612c48s4001-A,tan20250608t183612c48s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250610t045217c12s4001-A,tan20250610t045217c12s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250610t045217c12s4001-B,tan20250610t045217c12s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250610t045217c12s4001-C,tan20250610t045217c12s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250610t045217c12s4001-D,tan20250610t045217c12s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250610t045217c12s4001-E,tan20250610t045217c12s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250610t110425c95s4001-A,tan20250610t110425c95s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250610t110425c95s4001-B,tan20250610t110425c95s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250610t110425c95s4001-C,tan20250610t110425c95s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250610t110425c95s4001-D,tan20250610t110425c95s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250610t110425c95s4001-E,tan20250610t110425c95s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250610t110425c95s4001-F,tan20250610t110425c95s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250610t110425c95s4001-G,tan20250610t110425c95s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250610t110425c95s4001-H,tan20250610t110425c95s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250611t194304c59s4001-A,tan20250611t194304c59s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250612t063736c58s4001-A,tan20250612t063736c58s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250612t080918c12s4001-A,tan20250612t080918c12s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250612t080918c12s4001-B,tan20250612t080918c12s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250615t091743c58s4001-A,tan20250615t091743c58s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250615t104827c58s4001-B,tan20250615t104827c58s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250615t105053c58s4001-A,tan20250615t105053c58s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250615t105240c95s4001-A,tan20250615t105240c95s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250618t194406c36s4001-A,tan20250618t194406c36s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250619t081641c58s4001-A,tan20250619t081641c58s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250619t190517c36s4001-A,tan20250619t190517c36s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250620t073356c58s4001-A,tan20250620t073356c58s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250620t073356c58s4001-C,tan20250620t073356c58s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250620t073356c58s4001-D,tan20250620t073356c58s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250620t073356c58s4001-E,tan20250620t073356c58s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250620t073356c58s4001-G,tan20250620t073356c58s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250620t073356c58s4001-H,tan20250620t073356c58s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250620t182352c47s4001-B,tan20250620t182352c47s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250623t070323c36s4001-A,tan20250623t070323c36s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250623t193151c25s4001-Z,tan20250623t193151c25s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250624t075906c58s4001-A,tan20250624t075906c58s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250624t075906c58s4001-B,tan20250624t075906c58s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250624t075906c58s4001-C,tan20250624t075906c58s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250628t065154c33s4001-A,tan20250628t065154c33s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250628t191743c55s4001-A,tan20250628t191743c55s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250629t141406c33s4001-A,tan20250629t141406c33s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250629t141406c33s4001-C,tan20250629t141406c33s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250630t101451c03s4001-B,tan20250630t101451c03s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250630t114601c33s4001-A,tan20250630t114601c33s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250630t114601c33s4001-B,tan20250630t114601c33s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250701t075808c55s4001-A,tan20250701t075808c55s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250701t171735c01s4001-A,tan20250701t171735c01s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250702t071736c58s4001-A,tan20250702t071736c58s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250702t071736c58s4001-B,tan20250702t071736c58s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250702t071736c58s4001-C,tan20250702t071736c58s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250702t072403c66s4001-A,tan20250702t072403c66s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250703t063626c58s4001-A,tan20250703t063626c58s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250703t063626c58s4001-B,tan20250703t063626c58s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250703t063626c58s4001-C,tan20250703t063626c58s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250704t090741c57s4001-A,tan20250704t090741c57s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250704t090741c57s4001-B,tan20250704t090741c57s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250705t095915c33s4001-A,tan20250705t095915c33s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250705t095915c33s4001-B,tan20250705t095915c33s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250705t191833c33s4001-A,tan20250705t191833c33s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250705t191833c33s4001-B,tan20250705t191833c33s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250705t192043c21s4001-A,tan20250705t192043c21s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250705t192043c21s4001-C,tan20250705t192043c21s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250706t170748c33s4001-A,tan20250706t170748c33s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250706t170748c33s4001-B,tan20250706t170748c33s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250707t114620c21s4001-A,tan20250707t114620c21s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250707t114620c21s4001-B,tan20250707t114620c21s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250707t114620c21s4001-C,tan20250707t114620c21s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250707t114620c21s4001-E,tan20250707t114620c21s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250707t114620c21s4001-F,tan20250707t114620c21s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250707t114620c21s4001-G,tan20250707t114620c21s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250707t114620c21s4001-H,tan20250707t114620c21s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250707t114620c21s4001-I,tan20250707t114620c21s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250708t110521c58s4001-C,tan20250708t110521c58s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250708t110853c95s4001-A,tan20250708t110853c95s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250708t110853c95s4001-B,tan20250708t110853c95s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250708t110853c95s4001-C,tan20250708t110853c95s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250708t110853c95s4001-D,tan20250708t110853c95s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250708t110853c95s4001-E,tan20250708t110853c95s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250708t110853c95s4001-F,tan20250708t110853c95s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250708t110853c95s4001-G,tan20250708t110853c95s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250708t110853c95s4001-H,tan20250708t110853c95s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250708t110853c95s4001-I,tan20250708t110853c95s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250708t110853c95s4001-L,tan20250708t110853c95s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250708t110853c95s4001-M,tan20250708t110853c95s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250708t110853c95s4001-N,tan20250708t110853c95s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250709t085527c89s4001-A,tan20250709t085527c89s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250709t085527c89s4001-B,tan20250709t085527c89s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250709t085527c89s4001-C,tan20250709t085527c89s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250709t181548c58s4001-A,tan20250709t181548c58s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250709t181548c58s4001-B,tan20250709t181548c58s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250709t181548c58s4001-C,tan20250709t181548c58s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250709t181548c58s4001-D,tan20250709t181548c58s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250709t181548c58s4001-E,tan20250709t181548c58s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20250709t181548c58s4001-F,tan20250709t181548c58s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
