plume_id,status,reason,mask_positive_pixels,mask_center20_sum,s2_0_std_512,s2_-7_std_512,s2_prev2_std_512,s2_prev3_std_512,s2_-90_std_512,s2_-360_std_512,resized_512x512_path
GAO20191010t164043p0000-D,ok,,27,27,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-D/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-D/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-D/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-D/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-D/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-D/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-D/resized_512x512.tif
GAO20191010t164043p0000-E,ok,,30,30,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-E/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-E/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-E/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-E/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-E/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-E/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-E/resized_512x512.tif
GAO20191010t164043p0000-F,ok,,52,52,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-F/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-F/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-F/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-F/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-F/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-F/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-F/resized_512x512.tif
GAO20191010t164043p0000-G,ok,,31,31,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-G/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-G/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-G/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-G/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-G/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-G/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-G/resized_512x512.tif
GAO20191010t164043p0000-H,ok,,74,47,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-H/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-H/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-H/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-H/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-H/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-H/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-H/resized_512x512.tif
GAO20191010t164043p0000-I,ok,,42,38,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-I/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-I/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-I/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-I/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-I/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-I/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-I/resized_512x512.tif
GAO20191010t164043p0000-J,ok,,1634,76,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-J/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-J/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-J/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-J/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-J/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-J/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-J/resized_512x512.tif
GAO20191010t164043p0000-K,ok,,90,61,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-K/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-K/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-K/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-K/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-K/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-K/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-K/resized_512x512.tif
GAO20191010t164043p0000-L,ok,,21,21,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-L/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-L/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-L/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-L/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-L/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-L/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-L/resized_512x512.tif
GAO20191010t164043p0000-M,ok,,17,17,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-M/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-M/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-M/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-M/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-M/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-M/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-M/resized_512x512.tif
GAO20191010t164043p0000-N,ok,,82,82,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-N/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-N/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-N/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-N/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-N/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-N/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-N/resized_512x512.tif
GAO20191010t164043p0000-O,ok,,625,73,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-O/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-O/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-O/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-O/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-O/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-O/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-O/resized_512x512.tif
GAO20191010t164043p0000-P,ok,,285,71,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-P/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-P/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-P/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-P/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-P/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-P/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t164043p0000-P/resized_512x512.tif
GAO20191010t170025p0000-A,ok,,224,68,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-A/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-A/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-A/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-A/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-A/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-A/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-A/resized_512x512.tif
GAO20191010t170025p0000-B,ok,,1001,101,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-B/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-B/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-B/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-B/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-B/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-B/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-B/resized_512x512.tif
GAO20191010t170025p0000-C,ok,,96,71,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-C/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-C/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-C/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-C/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-C/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-C/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-C/resized_512x512.tif
GAO20191010t170025p0000-D,ok,,15,15,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-D/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-D/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-D/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-D/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-D/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-D/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-D/resized_512x512.tif
GAO20191010t170025p0000-E,ok,,16,16,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-E/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-E/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-E/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-E/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-E/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-E/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-E/resized_512x512.tif
GAO20191010t170025p0000-F,ok,,20,20,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-F/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-F/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-F/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-F/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-F/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-F/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-F/resized_512x512.tif
GAO20191010t170025p0000-G,ok,,205,103,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-G/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-G/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-G/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-G/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-G/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-G/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-G/resized_512x512.tif
GAO20191010t170025p0000-H,ok,,14,14,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-H/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-H/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-H/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-H/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-H/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-H/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-H/resized_512x512.tif
GAO20191010t170025p0000-I,ok,,28,28,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-I/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-I/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-I/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-I/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-I/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-I/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-I/resized_512x512.tif
GAO20191010t170025p0000-J,ok,,15,15,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-J/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-J/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-J/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-J/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-J/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-J/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-J/resized_512x512.tif
GAO20191010t170025p0000-K,ok,,20,20,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-K/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-K/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-K/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-K/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-K/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-K/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t170025p0000-K/resized_512x512.tif
GAO20191010t171502p0000-A,ok,,58,47,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-A/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-A/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-A/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-A/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-A/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-A/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-A/resized_512x512.tif
GAO20191010t171502p0000-B,ok,,37,37,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-B/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-B/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-B/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-B/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-B/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-B/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-B/resized_512x512.tif
GAO20191010t171502p0000-C,ok,,41,37,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-C/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-C/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-C/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-C/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-C/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-C/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-C/resized_512x512.tif
GAO20191010t171502p0000-D,ok,,61,61,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-D/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-D/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-D/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-D/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-D/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-D/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-D/resized_512x512.tif
GAO20191010t171502p0000-E,ok,,34,34,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-E/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-E/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-E/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-E/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-E/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-E/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-E/resized_512x512.tif
GAO20191010t171502p0000-F,ok,,14,14,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-F/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-F/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-F/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-F/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-F/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-F/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-F/resized_512x512.tif
GAO20191010t171502p0000-G,ok,,18,18,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-G/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-G/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-G/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-G/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-G/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-G/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/GAO20191010t171502p0000-G/resized_512x512.tif
